Author,Review URL,Description,Rating,Restaurant Name,Restaurant URL
Rinkesh Patel,https://www.zoma.to/lwgYgZP,Keshav was excellent captain today,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Shreehari Menon,https://www.zoma.to/YAXrEZn,Great service by Ram really well behaved and professional. The food is great as always.,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Hrithik Pareek,https://www.zoma.to/nkloDwa,Ram had served very well we liked the place,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Manvir Raol,https://www.zoma.to/vRgqpZe,Keshav from mocha…best service and food quality,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Misbah Faizan,https://www.zoma.to/pRXEZPp,nice work staff,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Urja Deshpande,https://www.zoma.to/eAMnnwn,"Ram was very humble and gave good food service, very polite staff",4,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Komal Ahuja,https://www.zoma.to/dPRZNlG,amazing experience <br/>food was good & thanks to Tara,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Dharini Rathod,https://www.zoma.to/nkpqryy,This shake was very delicious and Special thanks to jay chauhan for the amazing suggestion!!!,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Jaspreet Singh,https://www.zoma.to/DOrGGbv,Perfect pizza,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Mansi Dani,https://www.zoma.to/xEdbbDr,Tara,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Akanksha Kimothi,https://www.zoma.to/pRrPbRG,Ram was great,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Manasi Deshmukh,https://www.zoma.to/PwqLKyR,Service by Ram was good. <br/>,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Chintan Upadhyay,https://www.zoma.to/rEorNea,Ram was excellent and very humble with his service. <br/>Must try coming here.,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Sneha Nambiar,https://www.zoma.to/oROdbxQ,Nice experience and attendant Ram guided and served us well,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Hormaz Variava,https://www.zoma.to/KOdKYAM,thanks ram .. very good service.,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Kavya Bagherwal,https://www.zoma.to/wbNDrwG,Really impressed with the ambience and food quality. Service was upto expectations. Keshav was great with his work.,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Divya Jha,https://www.zoma.to/LPODxDq,Keshav was a delightful host to us!,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Neerav Shah,https://www.zoma.to/YAxYlpb,Nice coffee & shake as always !!,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Rahul Garg,https://www.zoma.to/MNvQXDr,excellent very good service,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Faizan Devdiwala,https://www.zoma.to/xElPlYZ,Food was excellent service by ram shishir was very good!!!,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Shashank Srivastava,https://www.zoma.to/RKGMDKk,Ram was very quick and alert with the services. Food is good.,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Harshit Khemka,https://www.zoma.to/OxRmgpm,Tara bro served us really well,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Karanshh20,https://www.zoma.to/kDgobmQ,Shiahir did a very good job of serving us. He was very polite and recommended us nicely.,4,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Vaishali Makwana,https://www.zoma.to/qnBlqvn,Tara is good being human and also gave  good service 👌,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Shreya Davis,https://www.zoma.to/XLMMmnm,"Good service, shishir was great in helping us.",5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Shikha Patel,https://www.zoma.to/ybDByqG,Food was good but quantity was very less . I always order same from mocha but still the quantity was very less not as per standard quality,5,"Reviews of Mocha, Bodakdev, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/mocha-bodakdev
Tapan Patel,https://www.zoma.to/BZOOvxr,Naan & roti was not good. It was very hard to chew,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Tapan Patel,https://www.zoma.to/YAaanqb,Dal was not tasty,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Anamika Aggarwal,https://www.zoma.to/MNbKErv,Must go with your family and friends. Their special dishes are worth trying.,5,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Bhargav Prajapati,https://www.zoma.to/YAemgqb,Awesome.,5,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Chakshu Pandya,https://www.zoma.to/pRNQlNw,super tasty food!,5,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
HomeTown Foodies,https://www.zoma.to/EaLPaKG,"📌: @legendsofpunjab.ind<br/>◻<br/>HTF Rating: 4 out of 5<br/>Review: It is a brilliant place that captures the essence of North-Indian culture, blending rustic charm with a serene dining experience. The decor features vibrant murals, which evokes a sense of nostalgia, celebrating the lively spirit of the tranquil atmosphere away from the city's hustle. The combination of authentic Punjabi flavors and this unique, immersive setting makes for a memorable dining experience that feels both casual and inviting.<br/>#HomeTownFoodiesOfficial<br/>◻<br/>◻<br/>#ahmedabad #ahmedabad_instagram <br/>#whatahmedabadeats #trendinginahmedabad <br/>#snacks #jorrfood #foodtalk<br/>#foodblogging #foodmaking<br/>#foodaholicsinahmedabad<br/>#instadaily #food #foodstagram<br/>#indian #cityshorahmedabad #hungrito <br/>#ahmedabadi #ahmedabaddiaries <br/>#paneer #legendsofpunjab #viral<br/>#explore #HTF #lopa <br/>#weekendvibes<br/>#streetfoodindia #finedining",4,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Viral Jain,https://www.zoma.to/oRkqLol,very good and delicious food,5,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Harsh Soni,https://www.zoma.to/AANyQPo,Quantity is good but the khichdi had a lack of proper tadka and lacked flavours and was borderline salty.,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Dhruvin Kapopara,https://www.zoma.to/oRgkPBZ,Not worth the money.,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Aekta Patel,https://www.zoma.to/pdQQyea,biryani was not like before.. this time I didn't enjoyed it,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Rutul Amin,https://www.zoma.to/rRMqyQO,Shoutout to the delivery person for delivering in this weather. Food was excellent as always from this restaurant.,5,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Minesh Patel,https://www.zoma.to/LxloxOo,try garlic palak,4,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Deep Soni,https://www.zoma.to/oopoZQe,Not smooth as always  we cant even bite it,3,"Reviews of Legends Of Punjab - By Pepperazi, Gulbai Tekra, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/legends-of-punjab-by-pepperazi-gulbai-tekra
Bhavik Sharda,https://www.zoma.to/aqBdbaP,nice experience,5,"Reviews of Swati Snacks, C G Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge
Sonu,https://www.zoma.to/qnwpgve,kadhi should be added more,3,"Reviews of Swati Snacks, C G Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge
Priti Shah,https://www.zoma.to/zbloOln,food quality was best but taste was not delicious,3,"Reviews of Swati Snacks, C G Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge
Kinjal,https://www.zoma.to/AAzzbPM,"Amazing food, good packaging",5,"Reviews of Swati Snacks, C G Road, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/swati-snacks-ellis-bridge
AYUSH GUPTA,https://www.zoma.to/NbeqaRl,Choturam and chaynick were great 💫,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Ravi Nayak,https://www.zoma.to/vRMdyOG,"Ambience is nice, Starters are very good, Staff and our server kishan bhai were very nice.",4,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Harshang Patel,https://www.zoma.to/DOkogwk,Kishan is a very good man his service is excellent nice and honest person meet one time when anybody go there for lunch and dinner,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
NEIMISH I NIRBAN,https://www.zoma.to/ybpzLEO,Kishan & sunita served us delicious food thanks will visit again soon,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Kunal Safaria,https://www.zoma.to/EaeOGMk,Staff kishanbhai was too good..he served us very nicely,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Zurichshah62,https://www.zoma.to/EaewzRo,"Trishna was very helpful and attentive ,loved the experience. Surely a must come",5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Sandip Shah,https://www.zoma.to/dPbbOEv,Great food,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
PATEL ANANDKUMAR,https://www.zoma.to/wbYoAwR,very deliciofood and serviced by Kishan kumar thanksteam of brick Kitchen,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Shrihan Patel,https://www.zoma.to/oRrQdrP,Shrihan,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Aaryak Patel,https://www.zoma.to/dPXYkpd,The Service was quite Slow but the Food is Very Good. Appreciate it. Writing this review after 2 visits. I would like to go here again.,4,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Dhyani,https://www.zoma.to/zblpYym,Trishna das was very gentle,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Karishma Panchal,https://www.zoma.to/ZREoLXr,Food and ambience was amazing. Highly recommended place.,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Keyur Patel,https://www.zoma.to/vRgpRQm,We had visited first time. Ambience and service were excellent. Soup and masala papad is good. starter quantity is good. but tests is ok. Green chutney is not upto mark. overall experience is ok.,3,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Gaurang,https://www.zoma.to/YAMZaYG,chayanika and bastab good service and good food,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Akansha Lamba,https://www.zoma.to/nkDvQoa,Food was awesome and Priyanka was a great server. Amazing! Thank you brick kitchen. :),5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Harshit Shihora,https://www.zoma.to/QqdKeoX,"It's our go to place and this time Chootu Ram, Chayanika were serving the food well",5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Pinank,https://www.zoma.to/zbpnPPL,just awsome!!,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Bala Kumar,https://www.zoma.to/nkzpmeG,"Food service and ambience are great, had a good time. Mr kishan was very helpful and did great service.",5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Raj,https://www.zoma.to/wbopaEE,Kishanji kumar was very polite and welcoming. great service. Food is nice and so is ambience.,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Apurva Patel,https://www.zoma.to/MNEekNg,keep it up,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Karan Shah,https://www.zoma.to/KOqPxPy,its was very nice experience with great food and great staff like Trishna Das.,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Rushabh Bhavsar,https://www.zoma.to/lwGlwQm,Chayanika,3,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Het Doshi,https://www.zoma.to/BZKLaNr,The food was so amazing and also good in service.<br/>The name of employe mr.chotu ram is such a good person,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Rishabh Lalwani,https://www.zoma.to/BZRQvOw,Chotu ram was amazing,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Jay K Patel,https://www.zoma.to/MNvKkKK,"We Went there for my daughter’s Birthday Celebration…Kids’ Friendly Atmosphere…Staff Is Very Humble, Always ready To serve, They Played Birthday Song While we cut the cake, They Served the cake to entire our group in their Cutlury…The Entire Staff is very good, Helpfull and humble…Especially Kishan, Priyanka, Captain virendra and DEVIKA…",4,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Kushal,https://www.zoma.to/QqrdZLR,Chayanika was really good host today,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Devang,https://www.zoma.to/GNQGxYl,chayanika and bastab good service,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Vidhi Jesalpura Parikh,https://www.zoma.to/dPORBYb,food is over all good..not so much extra ordinary..service is very poor..they need to improve service..,3,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Sweta Dabhi,https://www.zoma.to/dPwYgQK,good 👍😊 food,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
Dhwanit Thakkar,https://www.zoma.to/YARoXON,service is pretty slow then last time,5,"Reviews of Brick Kitchen - Five Petals, Ghatlodia, Ahmedabad | Zomato",https://www.zomato.com/ahmedabad/brick-kitchen-five-petals-ghatlodia
